id,year,M,W,total,group,supply
95680,2067,10,3,13,F,29.1794006396452
28037,2067,4,0,4,Q,29.894945058034608
177016,2067,2,1,3,N,29.026608332579112
32041,2067,1,3,4,I,28.9461987444142
88723,2067,4,2,6,E,29.318826454402675
60200,2068,3,1,4,P,28.68142469711987
130216,2068,2,2,4,M,29.027775789989185
135860,2067,6,2,8,M,29.037478449675277
121362,2068,2,1,3,K,28.69056908603853
27910,2068,3,2,5,D,29.12270865439352
125500,2067,4,0,4,M,29.06057614339687
134538,2067,4,1,5,N,28.929353732839463
163986,2068,3,2,5,E,29.020023065651003
108333,2068,2,2,4,N,29.00301607870636
103754,2068,4,1,5,E,28.93809051401105
179430,2068,2,1,3,J,29.07036648936753
86770,2067,2,2,4,Q,29.183177698513163
125206,2068,2,2,4,N,28.778588972934266
131337,2067,4,2,6,P,29.091479052835613
74379,2067,3,2,5,D,29.19235642490689
93033,2068,6,2,8,N,28.34437928084217
142887,2067,3,1,4,K,29.49454602221194
125035,2068,6,0,6,J,28.93895247162711
82536,2067,3,1,4,S,29.345576342975804
145431,2067,5,2,7,M,29.031186498253643
100367,2067,8,3,11,N,29.219874484673397
109948,2068,1,3,4,J,28.670195238229645
34122,2068,6,1,7,Q,28.81760503890257
58976,2067,4,0,4,N,29.01250677349747
133691,2068,5,3,8,Q,28.90656479917816
87074,2067,6,2,8,D,29.375934440575996
101548,2068,9,2,11,Q,28.779342574866387
160696,2068,5,0,5,E,28.872007269179715
173730,2067,6,0,6,Q,29.149379587981183
128470,2068,2,1,3,P,29.08882043810241
148851,2067,1,1,2,M,29.15466765646909
145934,2068,2,3,5,M,28.696281310387988
56781,2068,4,1,5,F,28.77482088107918
141320,2068,6,0,6,M,28.940441279496252
150791,2068,5,2,7,Q,28.804139896227547
162972,2068,5,3,8,N,28.598186495387928
60251,2068,2,2,4,N,28.66117994059318
127085,2068,3,3,6,E,28.872504458085604
164488,2067,6,1,7,R,28.96220139201876
135704,2067,3,1,4,J,29.21792710416996
158861,2068,4,3,7,N,28.793986397113063
22532,2068,5,0,5,S,28.81284754921007
178181,2068,1,2,3,D,29.21944449012703
171913,2068,3,1,4,S,28.886600976015966
179133,2067,6,2,8,J,29.418356615204694
96039,2067,4,0,4,J,29.114087548401308
161259,2067,3,1,4,F,29.2731311919858
21086,2068,4,1,5,S,28.85421997131312
101457,2067,4,0,4,F,29.257797681876017
41159,2067,3,1,4,M,29.134792593951275
100944,2067,4,0,4,E,29.2482768398076
60435,2068,5,1,6,N,28.69236767970325
56730,2067,4,3,7,N,29.133496929289585
63636,2067,4,1,5,P,29.13428516524456
142872,2067,6,4,10,M,29.10736742727712
127975,2068,2,2,4,M,28.939348620087344
120689,2068,9,2,11,E,29.029370739354057
156658,2068,4,1,5,Q,28.955814567982703
90481,2068,3,0,3,F,28.981466043326733
163202,2068,3,2,5,E,28.915117623936624
120058,2068,5,2,7,E,28.947038410899765
121737,2067,4,2,6,Q,29.145047179004838
158016,2068,5,0,5,N,29.02634567773843
101457,2068,6,2,8,F,28.898765421604324
171279,2067,3,2,5,D,29.15046436346112
74503,2068,6,1,7,J,28.89598289552442
49018,2068,4,2,6,E,28.83067759775428
18281,2067,6,1,7,S,29.1315499590488
147847,2068,3,2,5,N,28.92509598259926
86216,2067,6,3,9,E,29.126586548709305
56275,2068,3,1,4,J,29.12650730737981
90133,2067,2,2,4,E,29.3451436922396
35545,2068,5,2,7,P,28.976891713505896
49004,2067,4,3,7,J,29.08919784749428
124695,2067,4,3,7,E,29.437362559428266
44905,2067,3,3,6,S,29.26694575314149
173183,2068,4,1,5,D,28.971810156917638
89535,2068,6,1,7,E,28.89095751360028
25030,2067,4,2,6,J,29.24342304135939
159310,2068,4,0,4,Q,28.61602006883539
85484,2068,4,2,6,E,28.903207995445094
149104,2068,4,2,6,M,28.831666310737205
67390,2068,4,2,6,Q,29.136661643460418
141502,2068,7,0,7,H,29.00805116790325
25619,2067,4,2,6,N,29.43797859439736
62884,2067,3,2,5,E,28.895896620217076
37278,2068,3,1,4,S,29.0390560066434
29488,2067,9,5,14,A,29.134204037028283
51473,2068,6,2,8,P,28.841139211096287
41119,2068,8,1,9,N,28.40976445192509
35612,2067,2,0,2,C,28.94750644377918
150980,2068,7,2,9,E,29.146389355766757
65925,2068,4,2,6,E,28.84557244384027
31748,2068,4,1,5,Q,29.11776744494328
93435,2067,4,1,5,J,29.396302949325563
83388,2068,2,2,4,J,28.67597333275575
128733,2067,6,1,7,M,28.88378838577639
175274,2068,1,3,4,K,28.661553637960395
146322,2067,11,2,13,E,29.35404498477517
182531,2068,4,1,5,J,28.95410562459781
62597,2068,6,4,10,C,28.806083689236605
120197,2068,6,4,10,E,28.930866506828163
103706,2068,7,1,8,E,28.902855057526317
100872,2068,3,2,5,Q,28.65394418591908
163964,2067,6,0,6,N,29.146704057564264
145631,2067,2,1,3,M,29.09571142794779
131525,2067,3,1,4,E,29.21241009497161
103885,2067,2,1,3,J,29.11486498444159
138197,2068,6,0,6,J,28.80749797775856
21897,2067,4,0,4,M,29.228100119091263
21302,2068,4,1,5,J,28.747888201827365
63559,2067,11,1,12,D,29.55491468342415
16727,2068,6,0,6,N,29.1705846489359
117996,2068,5,1,6,J,28.773293372848773
141755,2068,6,0,6,J,29.1985654638077
55328,2068,3,2,5,Q,28.61601805052825
60195,2068,7,1,8,P,28.920181130811784
54222,2068,5,2,7,Q,29.106721709418952
100903,2067,2,0,2,D,29.07714194005353
177474,2067,3,0,3,E,29.11199779580946
123052,2067,6,0,6,P,29.24609428313893
114245,2067,8,1,9,E,28.99082290636493
65918,2068,2,2,4,P,29.02436514341079
94491,2067,6,1,7,P,28.9503854779781
59130,2067,8,3,11,D,29.32110090859671
66234,2068,3,0,3,Q,28.94732457404033
137167,2067,1,1,2,M,29.086880658750733
116106,2068,6,2,8,M,28.66143417514596
133680,2067,4,1,5,K,29.19546154056302
68040,2067,11,1,12,E,29.076800728127303
63981,2068,2,2,4,N,28.571535020838112
165578,2068,2,1,3,J,29.00992305867504
30977,2068,5,2,7,D,28.94177524272023
56685,2067,3,0,3,Q,29.13218290201807
118423,2067,2,0,2,P,29.535053609582505
163088,2068,7,1,8,M,28.8500865611169
44871,2067,4,1,5,D,29.34963992140982
60177,2068,13,0,13,D,28.73946031727086
146069,2067,4,0,4,M,29.519868564135777
161013,2067,6,1,7,K,28.861702333682057
51036,2068,11,2,13,K,29.06733488110248
111519,2068,6,1,7,J,29.25696525504957
56176,2067,4,1,5,N,29.065099856786222
40381,2068,3,1,4,E,28.75826146481572
78994,2068,3,1,4,D,28.95514308382492
109233,2068,5,2,7,J,29.033628680897564
21546,2067,3,0,3,P,29.35673462368681
122533,2068,6,1,7,E,28.925216532469385
93024,2068,4,1,5,A,28.909484320938912
169886,2067,20,3,23,E,29.237079843874028
179834,2067,3,3,6,J,28.95193677212688
147007,2067,6,1,7,M,29.224715969593973
105332,2067,4,3,7,N,29.61255660809095
76787,2068,8,0,8,E,28.88530088920666
67262,2068,4,2,6,A,29.046272359690903
40067,2068,2,3,5,S,29.220645329660844
83764,2068,6,2,8,M,28.87184261545568
28117,2067,3,1,4,J,29.105970952155698
110706,2067,7,0,7,K,29.454097812289504
138328,2068,4,2,6,M,29.06755911659778
108049,2068,2,0,2,K,29.181010394122605
102115,2068,7,1,8,E,28.86173221692913
123954,2068,6,2,8,M,28.99651568442364
63314,2067,5,1,6,E,29.056453460229328
63136,2068,7,2,9,A,28.942828874919368
67818,2068,5,1,6,E,28.76525972148725
137593,2067,5,2,7,M,29.061083396713265
50735,2067,1,2,3,N,29.40504545151277
88956,2068,4,1,5,E,28.79467758414405
22928,2068,7,1,8,J,28.92133717688952
100078,2068,9,3,12,E,28.98348479388985
39104,2068,4,1,5,Q,28.972984427324704
88388,2068,4,1,5,D,28.976165614409148
171262,2067,4,1,5,K,28.925503103410605
20843,2067,3,0,3,N,29.065469411684408
121184,2068,4,2,6,E,29.222829219309656
18992,2068,5,1,6,E,28.632772897838624
96508,2067,4,1,5,K,29.06775491496686
135204,2068,7,2,9,P,28.694340293239986
156451,2068,5,1,6,P,28.903350113018867
158514,2067,5,2,7,Q,28.93146069381904
147241,2067,4,0,4,J,28.962008460346727
73813,2068,5,2,7,P,28.859952561942432
69388,2068,4,2,6,N,28.94890374848801
165315,2068,6,3,9,D,28.929713279885927
128847,2068,2,3,5,E,28.84780788153935
30741,2068,5,2,7,D,28.680076553213443
57278,2068,6,2,8,K,28.91788833534175
124527,2068,5,3,8,E,28.851806753928603
92209,2067,4,0,4,S,29.35937556598212
134659,2068,4,1,5,Q,29.01283011660436
30826,2067,2,2,4,E,29.485623121271622
101846,2068,3,4,7,E,28.73606828735232
33304,2068,2,2,4,Q,28.993658417111675
113074,2068,7,0,7,Q,28.903369939640346
114402,2067,3,1,4,J,29.15981350667169
40131,2068,5,3,8,I,28.764790150951963
150348,2068,4,2,6,M,28.867064474171546
165564,2067,7,1,8,P,29.1694632556371
111525,2068,5,2,7,J,28.765544557020352
56488,2067,2,1,3,M,28.97724192951711
65324,2067,5,1,6,D,28.82259756265693
99006,2068,7,0,7,E,28.88397185120605
41905,2068,5,2,7,M,29.219775675559912
40131,2067,5,1,6,I,28.88249155305612
111925,2068,6,2,8,K,28.57064717027596
40498,2068,8,2,10,K,28.76268660602457
93975,2068,5,3,8,J,29.053593337357828
68824,2068,4,0,4,M,28.710695450237758
81608,2067,4,2,6,E,29.19282412841119
78084,2068,4,1,5,Q,29.158884921188925
30554,2068,3,7,10,L,28.76257115800632
46834,2067,4,0,4,N,29.39619897701096
107762,2067,6,0,6,E,29.10317102980875
115896,2068,5,2,7,E,28.646303566316377
64862,2068,4,1,5,N,29.05284419570629
57565,2068,2,1,3,M,28.999463587925653
88275,2067,3,1,4,M,28.98323648311
34471,2067,5,1,6,E,29.474675713363887
137363,2068,4,0,4,E,28.51681602904444
39739,2067,7,0,7,M,28.977986700367705
164825,2067,6,2,8,J,28.973938270385865
39925,2067,9,3,12,D,29.228610515032454
16468,2068,7,2,9,N,28.776917051101982
148387,2068,4,2,6,N,28.705516579554317
113569,2068,5,2,7,M,28.80307663790053
135350,2067,3,2,5,D,29.02375992248456
55451,2068,3,1,4,S,28.865371300399413
41918,2068,6,1,7,G,28.60491455363416
110800,2067,2,2,4,J,29.11503452649756
180573,2067,5,1,6,Q,29.28111306341172
147387,2067,7,1,8,P,29.26809542755077
142033,2068,6,1,7,E,28.583546428669813
59517,2067,1,2,3,D,29.10896593682171
170268,2067,3,1,4,N,29.112337808207343
26599,2068,6,2,8,E,28.91565616976692
111055,2067,2,1,3,D,29.120809796242124
181054,2067,6,1,7,D,28.785042716839083
113098,2068,5,0,5,Q,28.983550203378037
67384,2068,3,2,5,E,28.9587691012816
109091,2067,5,0,5,E,29.22699328408011
112711,2068,6,0,6,E,28.82541297974999
103352,2068,5,2,7,M,28.63882255173844
96639,2068,5,0,5,D,28.89712820297513
67739,2067,2,3,5,E,29.34446424870811
26555,2067,5,0,5,J,29.271727787730587
143401,2067,6,1,7,N,29.25800642241694
109532,2068,5,3,8,E,28.78049045713861
78906,2068,6,0,6,Q,28.874343207647907
77590,2067,4,1,5,P,29.435155799694947
135278,2067,2,2,4,M,29.243593616024253
86939,2068,2,2,4,J,29.17878449439886
134769,2067,1,2,3,P,29.06027707553956
137292,2067,5,2,7,P,29.12480575445032
106504,2067,5,0,5,E,29.26492906977584
49792,2067,5,2,7,D,29.09392385527522
157324,2068,5,3,8,F,28.5828970271394
178202,2067,2,2,4,P,29.31619045233185
72388,2067,3,2,5,D,29.23910866970209
59659,2068,2,1,3,J,28.80898519787521
77215,2067,4,1,5,E,29.08476122179148
91607,2068,14,5,19,Q,28.812753431762424
44426,2068,5,2,7,N,28.69736986732798
174247,2067,6,1,7,J,29.004929149386854
94872,2068,2,2,4,A,28.59252267943982
142585,2067,1,3,4,N,29.284081269465315
165687,2067,5,1,6,J,29.156459380184508
17035,2067,5,2,7,Q,28.972676520844345
118478,2067,13,2,15,N,29.211008473274774
63183,2067,4,3,7,E,29.05453643600592
38346,2068,3,3,6,J,28.922486462077185
83257,2067,4,1,5,A,28.63775188249708
112200,2068,1,4,5,M,28.74047930933341
28003,2067,8,2,10,I,29.16737612650092
157451,2068,6,2,8,E,29.031156283822355
93552,2068,4,3,7,Q,28.825371286089823
158243,2067,2,0,2,N,29.17181141350053
127495,2067,4,0,4,A,29.127633434753932
146825,2067,2,1,3,M,29.25749035101868
57131,2068,3,3,6,S,28.955617552036863
174171,2068,6,3,9,J,28.9583318250503
96165,2068,4,3,7,N,29.111664442573225
119891,2068,5,0,5,N,28.73449253367285
28971,2068,3,1,4,J,28.874981587889447
130454,2067,3,2,5,M,28.96686682293211
45907,2067,5,2,7,D,29.73772406471032
131375,2068,5,1,6,N,28.893212892468032
85906,2068,6,1,7,E,28.75217451310948
134974,2067,6,1,7,J,29.21302555645244
60658,2067,12,5,17,D,29.736629007220348
96855,2068,3,1,4,E,28.771306886474974
44579,2068,2,1,3,P,29.134882155241822
53017,2068,3,2,5,E,28.71849358137867
136601,2068,4,1,5,N,29.150246833805053
151042,2068,7,3,10,M,28.66995649139396
143417,2068,4,0,4,P,28.70118972332776
130997,2067,5,0,5,K,29.05400530563248
140083,2068,3,2,5,E,28.59293319142848
85056,2068,4,2,6,J,29.04161140737482
182975,2067,1,1,2,D,29.19245748388916
33648,2067,6,0,6,M,29.226084356510107
143760,2067,6,2,8,F,29.58152381912452
147821,2067,7,2,9,M,29.108021148756865
156247,2067,3,2,5,P,29.450351926406853
147134,2067,3,2,5,M,28.928808640736488
146998,2068,5,2,7,N,28.99837648738036
136530,2068,6,0,6,M,28.5834855202677
19176,2067,5,2,7,N,29.319491232985285
54923,2068,4,3,7,N,28.85553075387608
52376,2068,1,2,3,I,28.83531552736997
133277,2067,5,1,6,H,29.15737535396048
143211,2067,6,0,6,P,29.233424114302053
136083,2068,3,2,5,P,28.606897609337068
99464,2068,3,2,5,N,28.946564258809847
159830,2068,3,4,7,S,28.64422010075442
107635,2068,3,1,4,E,28.78935345588817
147593,2067,4,1,5,D,29.477871636588628
160487,2067,4,2,6,Q,28.759783723985645
83222,2067,3,2,5,P,29.215432788638783
173180,2068,3,2,5,N,29.07623123322704
97716,2068,5,1,6,N,28.97306792846391
170937,2068,7,1,8,N,29.30415516700749
68071,2067,11,2,13,N,29.34335019908741
149968,2068,5,0,5,S,29.10776863773273
176954,2067,4,1,5,N,28.98953672658711
63866,2068,5,2,7,E,28.89770877663442
81855,2068,4,5,9,M,29.08294191667223
121315,2067,4,3,7,E,29.306571769222547
169379,2067,7,2,9,E,29.347165381051443
144889,2067,6,1,7,Q,29.06322176925488
139156,2068,4,3,7,E,28.72326649309924
148470,2068,6,1,7,M,28.521845865163456
98450,2068,2,1,3,N,28.7803597993368
135508,2067,2,2,4,S,29.49792425339525
18965,2068,7,2,9,E,29.032440396204148
45696,2067,2,1,3,S,29.43378981817049
17141,2068,5,1,6,E,29.041370283939106
104047,2067,4,0,4,K,29.183258146034383
78659,2067,4,2,6,M,29.07843563158216
114092,2067,2,1,3,J,29.209719450408095
92636,2067,7,2,9,E,29.08779052583489
85509,2068,2,1,3,E,28.999489449977915
136903,2068,3,1,4,M,29.082697456005643
92963,2067,4,1,5,N,29.263635170873865
166861,2067,5,0,5,S,29.176765308521755
38795,2068,4,2,6,R,28.94273487166314
52039,2067,4,2,6,K,29.223876069433278
129516,2068,5,6,11,M,28.91448199403419
173219,2067,0,3,3,Q,29.175618785654432
31728,2068,4,2,6,E,28.662449801023534
130287,2067,5,2,7,E,29.063628504139604
113992,2068,6,1,7,E,28.92097434823761
143864,2068,8,1,9,N,28.553071553948016
37922,2068,7,2,9,E,29.14836003335516
75059,2067,4,2,6,Q,29.08623915579242
63587,2068,4,0,4,E,29.07290933930083
170589,2067,3,1,4,K,29.32724972922053
144414,2068,0,4,4,J,28.71709460841138
95482,2068,7,2,9,Q,29.0823366708072
118836,2067,2,3,5,N,28.92123178132024
101665,2067,6,2,8,Q,29.41022040946993
15854,2068,6,1,7,P,28.38445770078957
120003,2067,30,4,34,E,29.02792046490235
106013,2068,6,3,9,K,28.674114092283745
101611,2067,6,1,7,E,29.32167704329601
133444,2067,5,2,7,P,29.20472707106409
72310,2067,2,2,4,E,29.21350916063879
51425,2068,5,2,7,Q,28.742747821519643
123534,2068,5,2,7,D,29.02093629284233
20023,2067,4,1,5,E,29.291165281595223
128981,2068,2,1,3,E,28.897495726929915
125036,2067,4,0,4,E,29.531486125013583
115916,2068,3,1,4,M,28.76227418687488
81638,2067,5,4,9,J,29.269102654002246
112356,2067,5,2,7,E,29.546167655858305
20129,2067,5,2,7,J,29.169076122626983
77614,2067,7,2,9,J,29.02395878189977
117639,2067,5,1,6,K,29.17102763835196
29673,2068,8,0,8,K,28.670001002212203
16500,2067,5,1,6,M,29.194330101842617
21164,2067,5,2,7,P,29.33290593659633
148812,2068,7,0,7,M,28.70257517602977
114845,2068,3,0,3,E,28.913384427955584
150772,2068,4,2,6,M,28.571641401479447
101203,2067,4,1,5,N,29.38677604629397
112733,2068,4,1,5,E,29.028962028609367
182915,2067,6,0,6,M,28.988357664143383
148512,2068,6,2,8,M,29.00336735761512
72326,2068,4,1,5,J,28.795303516236316
98807,2067,6,2,8,E,28.95555665424648
25215,2067,3,1,4,Q,29.523101411493293
81241,2068,6,2,8,D,28.8585621777199
75190,2068,6,2,8,Q,29.038279873094798
157665,2068,4,1,5,J,29.030754744108854
29115,2068,8,2,10,Q,28.825331298782075
107042,2067,4,2,6,J,29.39029841121973
116913,2068,4,2,6,K,28.845438203704926
62986,2068,6,0,6,D,28.86648908040315
46399,2068,5,0,5,J,28.83234820133214
124305,2067,6,3,9,K,29.389492564223232
18806,2068,7,2,9,P,28.841897208151323
83100,2067,3,1,4,D,29.194121790798032
167327,2068,8,0,8,M,29.07219319011244
149019,2068,2,5,7,M,29.110287185246232
33448,2067,6,2,8,J,29.334015859764083
57106,2068,3,2,5,Q,28.979768175158927
92865,2067,3,2,5,N,29.087595574823432
130472,2068,4,3,7,E,28.732190866141742
179267,2068,3,2,5,P,28.96154608485704
34498,2067,4,1,5,N,28.93833775314864
41597,2067,4,2,6,C,29.532723491079327
63774,2068,10,2,12,D,28.490544652006005
18281,2068,5,1,6,S,28.39150254520775
107725,2067,5,1,6,P,29.29591304729299
151462,2068,5,2,7,M,29.015980540945677
26863,2068,6,0,6,D,29.02667569253576
181814,2067,5,2,7,D,29.152247440263583
102123,2067,6,1,7,Q,29.019028650845478
25255,2067,5,1,6,C,29.00817715061273
129584,2067,2,1,3,S,29.1228181372122
98610,2068,1,2,3,P,28.6133325995917
110876,2068,6,2,8,N,28.30989180212868
174523,2068,5,1,6,N,28.70837737169547
102470,2067,5,1,6,P,29.59654737648266
106573,2068,5,1,6,N,28.68227636435176
38512,2068,5,2,7,I,28.70468937741417
41105,2067,4,4,8,J,29.12545330893432
148548,2067,6,2,8,M,29.149296176943704
131406,2068,4,1,5,M,28.844950233153664
29551,2067,2,2,4,S,28.884316014838475
46336,2068,2,2,4,E,28.961186839700925
58705,2067,5,0,5,E,28.95533973406716
40128,2068,3,2,5,I,29.287449066804577
31644,2067,5,0,5,J,28.744186415657065
85305,2067,6,2,8,E,29.444671786118928
117235,2068,1,2,3,R,29.05886986048735
51206,2068,5,2,7,F,28.766510979183103
128805,2067,5,2,7,J,29.202480503921837
140163,2067,5,2,7,J,28.87775315488876
135521,2068,2,2,4,P,28.78929910061566
97941,2067,3,3,6,E,29.123749668684663
175028,2067,1,2,3,S,28.7833973846771
134901,2067,2,0,2,N,29.07846682577095
88082,2068,4,2,6,E,28.89911048830804
51373,2067,2,1,3,N,29.6672681195686
25881,2068,2,1,3,Q,28.83321178771764
136761,2068,2,1,3,P,28.88365441079126
122769,2067,7,2,9,K,29.065818834073475
159522,2067,5,1,6,I,29.074061057849413
38211,2067,5,2,7,A,29.03193490017799
157219,2067,5,2,7,A,28.87798481123536
37305,2067,6,3,9,E,29.16554526719048
177293,2068,6,0,6,J,29.103852592986424
127480,2067,6,0,6,J,29.194119214330232
40472,2068,6,1,7,K,28.552903629012988
115734,2067,4,1,5,Q,29.38558272577417
64257,2068,7,1,8,M,28.910259959683813
76301,2068,6,1,7,M,28.96704854995169
116265,2067,4,1,5,J,29.091580621409125
165703,2067,5,6,11,I,29.228217269233223
41905,2067,5,1,6,M,29.287894824375453
55791,2068,6,0,6,J,28.892076767586317
98922,2068,5,1,6,E,28.70550359150504
62843,2068,2,2,4,J,28.77250995792187
102684,2067,5,0,5,Q,29.4042952671286
141760,2067,6,1,7,E,29.495344086487968
81251,2068,4,1,5,D,28.69538372537033
128150,2067,4,1,5,P,29.12031314720243
179165,2067,5,0,5,E,29.01500255899211
177541,2067,5,1,6,M,29.3699333284163
175846,2067,5,2,7,Q,29.18250176106505
55240,2067,6,0,6,Q,29.071509572088942
56739,2068,5,1,6,M,28.613807824697453
82517,2068,6,1,7,N,28.975703285970415
161905,2068,3,3,6,E,28.617950829217488
56790,2067,12,3,15,M,29.102081609107746
69234,2068,4,2,6,N,28.726994379704248
49944,2067,4,1,5,E,28.90688336345801
134698,2068,4,1,5,J,28.522624597304265
162800,2068,6,1,7,M,28.72334498560813
64711,2067,9,0,9,D,29.170419410104262
96224,2067,8,2,10,J,29.10881830687224
170309,2068,5,1,6,N,28.81295907045503
182848,2068,5,2,7,R,29.09031272333962
42643,2068,5,0,5,J,28.71163010607698
49080,2068,9,2,11,H,28.76687773390081
40739,2067,5,2,7,A,29.120699895545123
156497,2068,6,2,8,E,29.075215524329387
65846,2068,4,1,5,E,28.983071968001013
144078,2068,4,1,5,N,28.686471549636323
95459,2067,4,2,6,L,29.10751095171642
33375,2067,8,2,10,N,28.943205581190952
27752,2068,9,2,11,E,28.81085834908376
54951,2068,6,0,6,M,29.194151753902663
27583,2067,5,0,5,K,29.54128057933169
15750,2067,6,2,8,J,29.189660524085845
41581,2068,4,2,6,E,28.80147461350434
59962,2067,3,1,4,E,28.94683002040225
125446,2067,3,2,5,M,29.295928796576742
74852,2067,4,0,4,M,29.01097876251005
167558,2067,4,1,5,C,29.339718750014136
146928,2068,4,2,6,P,29.026149473841382
19134,2067,7,1,8,N,29.05435052365082
115228,2067,8,1,9,I,28.90912212870911
127514,2067,4,1,5,E,29.25550081035418
61752,2067,6,1,7,P,29.356761557131115
20519,2068,3,2,5,K,28.78498462891603
138454,2067,4,1,5,M,29.10104825489464
156802,2067,5,2,7,Q,29.3000515720528
143092,2068,7,0,7,Q,29.06926359515576
150055,2068,5,0,5,M,29.02720203038573
51811,2068,6,0,6,N,28.92371120505408
33901,2067,1,2,3,M,29.30133432829281
22077,2067,3,1,4,N,29.19098182160919
143566,2068,6,1,7,P,28.618036145446823
104201,2067,6,2,8,P,28.888136401641887
45003,2067,2,2,4,S,29.14330474199736
